sno,cleaned_tweet,is_hate_speech,image_path
237,rt dailytiz hey bitch socialize love rt redmillennial ioc cuts constitution hockey mask httptcoesxkwbqnh via,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\237.png
238,must retarded yahariah septicais quote thirst trap httptcoqpzxvnt,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\238.png
239,ugly fucking nigger baby thought gorilla first httptcobqgrxkn,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\239.png
240,ive got birds eye view secrets keep,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\240.png
241,rt youngmoneykem scottvohar mattykem nigga im popping molly amp stepping bowling bitch dont come,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\241.png
242,rt beauutifulnae dont trust bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\242.png
243,rt thevoiceofmiami dont care much pussy get still got jack dick,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\243.png
244,guysssss know means itslizkhalifa cannon maaan friends hoes cant true,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\244.png
245,westside nicca,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\245.png
246,im boutta deck bitch face,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\246.png
247,jstarrtweets yeah wizards agent zero bitches,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\247.png
248,ya name gain weight ya ex hoes cant let go,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\248.png
249,fucking queer,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\249.png
250,rt reshell keshun like aint nothing cut bitch nawl aint,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\250.png
251,dad yelled bout fry chicken like nigger,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\251.png
252,blakkhoodie fosho niggah il real busy lately,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\252.png
253,rt occdissent ann coulter admits fox news america negro problem crime tcot gettingreal,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\253.png
254,rt showmeatittie ps hoes ya bitch cant swim tha hoe gone drown,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\254.png
255,iambjraps cheffincurry girltimeusa lilbthebasedgod look like hmmm nigger,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\255.png
256,rt tupactaughtmeh divamonroeuhoe somebody find bitch amp fuck aint good dick fucking fat nigga http,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\256.png
257,niggas groupies act worse hoes,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\257.png
258,yaz bitch yaz httptcoeomrmqwnqt,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\258.png
259,ion give fuck ion give fuck ion ion ion give fuck bitch dont give fuck anything,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\259.png
260,jrise shut stupid bitch,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\260.png
261,carelessone leafs better win damn game go riot shit earlychristmas better start looting nig,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\261.png
262,dat bitch ass nigga alabama wanna kill goodlucc,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\262.png
263,bite bitch chew footer,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\263.png
264,rt sarcassmlol jinkies lost glasses velma every fucking episode scooby doo like damn bitch get contacts,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\264.png
265,yo sublet pussy shitfahdsays,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\265.png
266,kincade mistaturk lmaooo call phone want birds migos voice,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\266.png
267,rt pushupsensei mcnair brisket sizzlin grill side hoe laid uzi game,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\267.png
268,ig bid bitches dumb ass faces lol,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\268.png
269,niggas jus like btchs talking bout hoe right back face dnt come talking bout nan hoe gne b right back fwher,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\269.png
270,kind funny people tell havent seen years like home bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\270.png
271,going strip club every weekend never experience earned pussy,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\271.png
272,rt salomanizor many faggots think address first name,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\272.png
273,im crazy poke eyes slit yo clit give shit cuz im shit,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\273.png
274,rt ruckinandrew bitch death grip niggas balls smh httptcouhosapcmw,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\274.png
275,rt losbeonit anyone everyone ex fuck hoe,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\275.png
276,wow fucken bradley sucks ass coach said niggah play barcelona hahahahahaha,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\276.png
277,calling nasty hoes mrs wells real httptcodenqkdswr,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\277.png
278,brizgotti new nigga hipster hypebeasts love faggot ass bright colors nike keeps giving want smh,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\278.png
279,barackobama biden winner last night yea right like charlie sheen really winner winning lol,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\279.png
280,lets know self conscious even pretty bitches,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\280.png
281,lil bitch vet say need dog,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\281.png
282,mynamesryann carolinepoe called cunt,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\282.png
283,maxwelllarsen cunt,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\283.png
284,rt xpacthuglord whatever matter many times kids fuck never become pussy promise,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\284.png
285,midnightsnacka bitches like u proving point u speak shit u know nothing got fucking studio movie grill stfu,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\285.png
286,chicago hoes love pink lipstick,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\286.png
287,unloyal girls turn good guys assholes ampamp unloyal guys turn good women big time bitches,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\287.png
288,people get retarded everyday,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\288.png
289,seven digits niggas two commas hoe,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\289.png
290,know fat hoes big boned jus fat af,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\290.png
291,kanye west faggot,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\291.png
292,hoe u eat candy corn,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\292.png
293,rt unapologetiicb whats like cold hearted cunt,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\293.png
294,know righttt rt dta hate fat loud bitches,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\294.png
295,hate girls bitch e v e r h n g,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\295.png
296,lmaoooooo supreme trash guess bape trash huh,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\296.png
297,rt lilduval bitch pregnant dancing heart im instagram im asshole httptcoqoxkqbyxhe,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\297.png
298,people think gay marriage okay beyond sorry dont want future son seeing fags walking street holding hands,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\298.png
299,bird ass niggas getting feathers ruffled shook aint thing half way crook,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\299.png
300,almost cussed dis bitch mcdonalds talmbout da register dey cant serve usumm bitch give us da food fa free den,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\300.png
301,repgutierrez full called children children illegal border jumpers ms gang members,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\301.png
302,like chocolate sodapop tweet bad happycolumbusdayyou fuckin retard hypocritegt,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\302.png
303,gstar suspenders got bad bitch bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\303.png
304,rt thatgirlkhaila yo hoe get slayed,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\304.png
305,know ultimate warrior died god loves fag toosoon antigay crusader little light jokes necessary,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\305.png
306,rt coleycee lt new avi ampamp two yellow bitches nofakingg amp lilaerii,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\306.png
307,rt socosopretty niggas dont knowing difference want believe bitch actually ugly,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\307.png
308,brianholmes drunk bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\308.png
309,lmaooooo rt savvgrace bitches like relationship goals dumb ass nigga httptcocunhfdo,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\309.png
310,mrad im going miss bitches much httptcolupoqatr far right resting ol girl booty yall funny shit,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\310.png
311,kaycimalynn im pro losing followers people cant handle excessive use work cunt mines cause say fuck,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\311.png
312,pussy best shaved holidays,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\312.png
313,huffingtonpost dont bitch shoot sick whores,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\313.png
314,oscar taveras went yardie nd career mlb bat stud,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\314.png
315,snoop hoes,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\315.png
316,bitch rihanna dust something,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\316.png
317,rt fashinista amp sad cause niggas good girl amp wrong hard finding good bitch forreal,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\317.png
318,amp hubby relaxing studio lilthen headed str honey doo wop wops bday bash kristen httptcofonjofdzjc,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\318.png
319,remember would spank everyone meme wars faggots,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\319.png
320,residimples heard thigh gaps way telling bitch pussy loose httptcoosjvjzjxcg,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\320.png
321,ej wanna michael sam bitch bad,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\321.png
322,nick bitch scarry backing fuck nigga fuck talking bout hoe ass nigga stop dat talking pull,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\322.png
323,rt suiradkilam respect bitch gonna top regardless sdgbe,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\323.png
324,rt wifioverhoes idgaf bitches say,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\324.png
325,rt heissarcastic facebook needs buttons dislike cares retarded,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\325.png
326,gucci feel like jeezy pussy outchea tried kill wasnt successful nigga lucky gucci aint tried,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\326.png
327,made put basketball shorts look like confused dyke mosh warrior,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\327.png
328,auburnnn hoe,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\328.png
329,chiefs fans ones claim takes wrong dogshit trash quarterback alex smith,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\329.png
330,hoskinsty white boy power bitch black power bitch,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\330.png
331,cheater cheater pumpkin eater whered find good white trash hoe trashy sloots,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\331.png
332,pull ex make bitch mad,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\332.png
333,rt freecev dont love hoes httptcovwtipoc,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\333.png
334,guy retarded,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\334.png
335,rt cganderson vivabased look like tranny,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\335.png
336,many pretty bitches got sore throat voicemostly red bones turnoff,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\336.png
337,freddurst shut faggot one cares,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\337.png
338,pull x make bitch mad,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\338.png
339,love females hate bitches,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\339.png
340,leoncountrybwoy big yute slits brows darg lol drop,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\340.png
341,bitch shutcho got damn mouf hoe rt hurricanesensei mallett aint gon help yo funky ass texans,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\341.png
342,fact females tweet dayum day r hoes need attention ijs wontgetme,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\342.png
343,rt opatz fuck michelle obama monkey doesnt belong white house,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\343.png
344,rt camxo rosaalbae playstation trash xbox better ya titties trash,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\344.png
345,lot fat bitches party im right outfit way much fire function like,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\345.png
346,happy birthday anastaciacole love faggot,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\346.png
347,im queer mmm,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\347.png
348,im gonna kill bitches today,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\348.png
349,sweetkixx u see lame pic ofmine due infatuation niggers im hebrew fite children satan streets,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\349.png
350,im literally laughing shock amazement joy injust everything everything pop champagne american queers arrived,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\350.png
351,crowefashow cause loads pussy get right,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\351.png
352,basically gop romney right wing reactionaries drudgies teabaggers libertaritards hate education system teachers,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\352.png
353,lokihulibele mediacrooks aamaadmiparty mix retards aap maoists terroristscongies delusional retards,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\353.png
354,rt daycantkeepup hoes dying attention,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\354.png
355,rt stillandru white ppl call mexicans beaners claim taking jobs sugar skull tattoos,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\355.png
356,richxinxflavor im fag gtfo,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\356.png
357,petehelm yeah sting already proven draw apples oranges signs people sole purpose burying,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\357.png
358,godlovesbiebs go pray church something fag one cares religious bullshit,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\358.png
359,whos ready nigger spam,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\359.png
360,vengeful dont cunt,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\360.png
361,meekmill u really got coons dreaming,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\361.png
362,look coon ass nigga standing damn toilet looking around manhood httptcowypsnrlu,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\362.png
363,got problems bitch aint one,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\363.png
364,nigga phone broke best believe gon memorize main bitch number bitch thats cash number,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\364.png
365,hellootitty nigger,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\365.png
366,miguel hulkamania leg drop bitch top rope,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\366.png
367,rt highclasscapri im go bitch tread carefully,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\367.png
368,staciaburbidge fat chance youll ever catch drinking beer bitches,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\368.png
369,rt whiskeyqueeen niggas aint shit hoes dicks,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\369.png
370,terrorwatchusa think whites trying blackish socal call wiggers liberals democrats,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\370.png
371,got problems bitch aint one shes em need michane gun,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\371.png
372,rt justsavage height shit aint cute yall dumb hoes going public looking like jack bean stalk http,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\372.png
373,palin mocks obama russia rhetorically asks could seen coming crowd goes wild cpac,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\373.png
374,rt yepillposts dollar every time died flappy bird httptcopjqsbtel,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\374.png
375,rt mediacrooks believe time uncouthuncivilised people sentenced death racial slursattacks ne citizens,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\375.png
376,princessmorggan yeah lie thats deleted nigger,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\376.png
377,meeeesh fuckin mom bitch like aint even payin dylan said fine,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\377.png
378,angelogl tommyrussell yall aint gon get stitch pussy,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\378.png
379,cant play games wit deze niggas bitches,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\379.png
380,tied right shoe driving freeway aint swag bitch dont know,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\380.png
381,would bitch weather bipolar im gonna appreciate nice instead,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\381.png
382,right hand get niggas gon remember tru loyal pussy,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\382.png
